"date","CH1_Hz","CH1_Raw","CH1_sens","CH1_zero","CH2_Hz","CH2_Raw","Control_Temp","HV_1","HV_1_cntl","HV_2","HV_2_cntl","NO2_converter","NOx_cal","NO_Cal_flow","NO_Conc","NO_valve","OxygenFlow_1","OxygenFlow_2","oxygen_valve_1","oxygen_valve_2","ozone_1","ozone_2","PMT_Temp","Rxn_Cell_Temp","Rxn_Vessel_Pressure","SampleFlow1","vac_valve_1","vac_valve_2","zero_air_valve","zero_valve_1","zero_valve_2","Zero_Vol_Temp","Bypass_prereactor","NO2_CE","no2_conc_avg","no_conc_avg","Titration_lamp","no2_ch1_5min","no_cal_conc_nox","no_ch1_5min","diodes","NO2_CE_diodes","NO2_conc_diodes","no2_conc_diodes_5min","M3_NO","M3_NO_cyclone","M3_zero","NOy_conc_cyclone","NOy_conc_nocyclone","SampleFlow1_set"
2021-06-03 02:00:00,3069.92975295775,322013199.126761,5.355657,3047.0382326173,2230.41985802817,81895923.9408451,19.594558115493,1719.21821323944,1,1906.20198478873,1,0.198918611269209,0,0.425209377633803,-22.833150319092,0,95.003082256338,94.8270287239437,1,1,1,1,-29.5651065352113,35.4259315239437,0.209170791391549,991.70068343662,1,1,0,0.201077708451503,0.201077708451503,35.037639256338,2222.22247173544,0.8634369,137.002720732394,-25.8898178338028,0,137.032964499717,39526.68,-25.898097959299,0.194271128757799,0.4747054,8.88784735577465,8.88957228094969,2238.57683097795,2238.31480243075,2222.22247173544,3.36496879707042,3.59316975549296,NA
2021-06-03 03:00:00,3067.51938496198,333067717.854126,5.355657,3049.84224823496,2241.10236440439,89933157.91608,19.6240108504647,1719.19696423543,1,1906.04927626021,1,0.19800853485064,0,0.426363296986764,-23.5896207133722,0,95.0246146156012,94.7407471472824,1,1,1,1,-29.5552481638975,35.4413999014362,0.216116192389186,991.837873613067,1,1,0,0.202606970813262,0.202606970813262,35.0475836862856,2238.55643575261,0.8634369,132.102549929597,-26.122204947902,0,132.101680418197,39526.68,-26.1438465244419,0.194499574709385,0.4747054,8.51821629329766,8.51251091624753,2241.9638632382,2238.94181859282,2238.55643575261,0.444118412109265,1.10307676964235,NA
2021-06-03 04:00:00,3161.92853677092,344273701.746971,5.355657,3042.111743568,2225.89861341223,97969806.4750634,19.6158264243449,1719.18889574528,1,1906.00478810933,1,0.198690577853686,0,0.426891627021696,-11.1940496407244,0,95.127387032967,94.528780729783,1,1,1,1,-29.5599679797126,35.4252233530572,0.189333143246267,991.618377486616,1,1,0,0.200567375886525,0.201020697476609,35.0367688644689,2216.84775487701,0.8634369,239.71774454776,-28.169816801916,0,238.869005428329,39526.68,-28.2931101187447,0.194609929078014,0.4747054,106.687201466329,106.668578758835,2221.0693440769,2228.28963471869,2216.84775487701,2.95066328582699,1.12313849366019,NA
2021-06-03 05:00:00,3024.08696564348,355419212.588003,5.355657,3005.39318508053,2251.97407603492,106051614.671923,19.5717805604055,1719.14109546607,1,1906.16419684596,1,0.199089874857793,0,0.42525095156294,-22.5458489798958,0,95.2189051760068,94.9903662742889,1,1,1,1,-29.6034275725148,35.4228802590819,0.185984302286961,991.772766629119,1,1,0,0.201587751630281,0.201587751630281,35.0078997972402,2256.7158064425,0.8634369,133.779828921431,-25.0642554885948,0,134.753981068098,39526.68,-24.8955072280305,0.194499574709385,0.4747054,12.5532625713883,12.5790171520203,2250.42978355468,2253.98900508618,2256.7158064425,-0.975930263013236,-1.79685093855252,NA
2021-06-03 06:00:00,3028.08887859155,366303756.732394,5.355657,3015.5747040701,2238.70753014084,114128833.267606,19.6697670816901,1719.30791690141,1,1905.92586591549,1,0.198805460750853,0,0.426250740028169,-24.0829034273067,0,95.1700907492958,94.5229387577465,1,1,1,1,-29.5452317633803,35.4384424169014,0.185191902824507,991.844977971831,1,1,0,0.201304224553445,0.201077708451503,35.060373428169,2237.07673855285,0.8634369,127.88641884507,-27.8898278366197,0,127.929721905031,39526.68,-27.8850193075184,0.194554736245037,0.4747054,13.2405600521127,13.2295666048615,2233.94539796495,2238.83268833004,2237.07673855285,0.343112241070423,-0.858477346422535,NA
2021-06-03 07:00:00,3027.77766572796,377219472.007885,5.355657,3014.74570528398,2249.33519966207,122197822.472543,19.7146667164179,1719.32922219093,1,1906.1404973247,1,0.198577524893314,0,0.42664012526049,-23.3723979692204,0,95.1810380878626,94.4597326668544,1,1,1,1,-29.6028097887919,35.4272500281611,0.241176381740636,991.665717403548,1,1,0,0.201587751630281,0.201587751630281,35.0371436750211,2239.09758999717,0.8634369,124.662091382709,-26.4177478991833,0,124.668291155694,39526.68,-26.2173977705567,0.194499574709385,0.4747054,10.4132684100704,10.4150288153292,2248.88720599039,2251.32792653292,2239.09758999717,3.77919702841453,2.98702454829625,NA
2021-06-03 08:00:00,2999.52069267606,388060764.394366,5.355657,2996.72266986998,2236.67614394366,130280747.521127,19.5589338816901,1719.42642253521,1,1906.19741971831,1,0.198577524893314,0,0.426821474084507,-26.4948171691467,0,95.1197092816901,94.4724533098591,1,1,1,1,-29.5724476309859,35.4237336676056,0.226145607495211,991.764055126761,1,1,0,0.201361315938741,0.201361315938741,35.0433723267606,2241.98881599774,0.8634369,125.473298676056,-29.5843252676056,0,125.481172442058,39526.68,-29.7985011673262,0.194783101786221,0.4747054,9.16089220676056,9.16181791294517,2230.70004607123,2237.20020746184,2241.98881599774,-1.61767647774648,-3.1333966512,NA
2021-06-03 09:00:00,2984.86649929558,398825787.658495,5.355657,2973.64202035623,2247.81173062835,138354883.713722,19.5672134206819,1719.18287602141,1,1906.29924513948,1,0.198690577853686,0,0.42745856007326,-23.5713557694717,0,95.18950386306,94.9652105832629,1,1,1,1,-29.5663137785292,35.4401396787828,0.240658224397577,991.736199013807,1,1,0,0.200851063829787,0.200851063829787,35.0468336939983,2249.11124823297,0.8634369,123.552313581291,-26.4887574697098,0,123.591503364433,39526.68,-26.3989412044105,0.194609929078014,0.4747054,11.1759000135249,11.1776400735086,2248.38337828668,2252.81721600226,2249.11124823297,1.21262546751198,0.0366433741335589,NA
2021-06-03 10:00:00,2982.69464676056,409566346.112676,5.355657,2973.27372442058,2249.15884760563,146420419.887324,19.6866177408451,1719.40537295775,1,1906.19352873239,1,0.198634035287422,0,0.426328521014085,-24.3281254339546,0,95.0551925830986,94.4769649042254,1,1,1,1,-29.5608128225352,35.4392831098592,0.21308535908,991.712622225352,1,1,0,0.201361315938741,0.201361315938741,35.0349218338028,2259.85269361221,0.8634369,123.40510743662,-27.5487340450704,0,123.394473374788,39526.68,-27.4159403589599,0.194554736245037,0.4747054,11.1036491276056,11.1011594768231,2245.6829299039,2249.72399462973,2259.85269361221,-2.47422986478873,-3.49727256450704,NA
2021-06-03 11:00:00,3007.32893549296,420345805.183099,5.355657,2990.62833408706,2270.20753323944,154572593.323944,19.8808976816901,1719.35051661972,1,1906.36959492958,1,0.198577524893314,0,0.426393695690141,-22.0983293043278,0,95.0852608084507,94.8308729183099,1,1,1,1,-29.5530995267606,35.4408033352113,0.247737139787887,991.60343484507,1,1,0,0.201418439716312,0.20113475177305,35.0596748,2269.67892340305,0.8634369,122.505895577465,-25.1609695464789,0,122.526914047484,39526.68,-25.3487980384398,0.194499574709385,0.4747054,9.69867681971831,9.69927669135105,2278.56826455625,2257.56972413793,2269.67892340305,-2.49943160704225,2.61969395853521,NA
2021-06-03 12:00:00,3034.78531887324,431213597.183099,5.355657,3024.73357574901,2273.30618309859,162753619.43662,20.4322194366197,1719.33427549296,1,1906.16047577465,1,0.198805460750853,0,0.423047439464789,-24.3467722122822,0,95.0489322253521,94.7321138253521,1,1,1,1,-29.5377362225352,35.4391620197183,0.243998116370141,991.556390338028,1,1,0,0.201361315938741,0.201304224553445,35.0598592028169,2277.12504946297,0.8634369,124.316113126761,-27.5656106816901,0,124.113451441492,39526.68,-27.3116266534765,0.194783101786221,0.4747054,13.7476027972958,13.7476322429339,2277.75457801018,2273.96643357829,2277.12504946297,-0.847854386253521,0.116815365070423,NA
2021-06-03 13:00:00,3091.14699098592,442252710.816901,5.355657,3078.63873205201,2295.68876225352,170975030.28169,20.8778820338028,1719.3285484507,1,1905.97806112676,1,0.198634035287422,0,0.41964068715493,-24.4209350112945,0,94.9095071295775,94.6905630619718,1,1,1,1,-29.5481141295775,35.4299497098592,0.253020917329577,991.444746112676,1,1,0,0.201361315938741,0.201361315938741,35.0604788169014,2282.21206189938,0.8634369,129.90597943662,-28.7883470929577,0,130.076892001131,39526.68,-29.1398712153759,0.194271128757799,0.4747054,16.7267070247887,16.7342001766535,2300.826955342,2293.16898841153,2282.21206189938,2.67120276827042,4.60115766980282,NA
2021-06-03 14:00:00,3069.66298169014,453339310.253521,5.355657,3061.85535585076,2299.74177098592,179240827.690141,20.687073143662,1719.50028901408,1,1906.19975971831,1,0.198577524893314,0,0.422173515521127,-25.6561636799142,0,95.0130557042254,94.5440568169014,1,1,1,1,-29.5867401915493,35.4180040816901,0.246508349788169,991.397877014084,1,1,0,0.201361315938741,0.201361315938741,35.0605015943662,2303.969066987,0.8634369,128.199480619718,-28.4661894901408,0,128.218439909553,39526.68,-28.2737771594121,0.195011337868481,0.4747054,10.186285635662,10.1818877589033,2296.13392625035,2305.93830949689,2303.969066987,0.601410608056338,-1.8791708743662,NA
2021-06-03 15:00:00,3071.64301915493,464399068.394366,5.355657,3065.37492566422,2311.7761828169,187539074.788732,20.7312522788732,1719.41406366197,1,1906.18372619718,1,0.198349459305635,0,0.420825361774648,-25.8946516201903,0,94.9553164169014,94.8247293746479,1,1,1,1,-29.5647413267606,35.4320386338028,0.215402497624507,991.489333267606,1,1,0,0.201644923425978,0.201418439716312,35.057617543662,2306.88826455625,0.8634369,126.722735070423,-29.6803242169014,0,126.701678518937,39526.68,-29.8243430836631,0.194554736245037,0.4747054,12.5644009476056,12.5669362803844,2307.16777981911,2313.40700395704,2306.88826455625,2.43454730450704,0.676435781126761,NA
2021-06-03 16:00:00,3065.96548732394,475451493.802817,5.355657,3057.76002798191,2306.5206228169,195871679.943662,20.7030626591549,1719.61778169014,1,1906.16080422535,1,0.198634035287422,0,0.421800829098592,-25.2381388371276,0,95.0866607014084,94.3819447267606,1,1,1,1,-29.5752001126761,35.4376822,0.219755913780282,991.445448732394,1,1,0,0.201644923425978,0.201644923425978,35.0478750253521,2294.49181854155,0.8634369,127.334813267606,-28.2939046591549,0,127.325052967778,39526.68,-28.3332405455059,0.194554736245037,0.4747054,11.0712605876056,11.0746924030526,2306.89293640475,2304.17541096665,2294.49181854155,1.98068334676056,2.76415767969014,NA
2021-06-03 17:00:00,3075.15036355956,486486306.420727,5.355657,3069.07932975417,2306.09266065897,204161585.581526,20.6551197493664,1719.59141368629,1,1906.25666037736,1,0.198577524893314,0,0.422643962517601,-26.729367833454,0,95.0582218361025,94.5753115685722,1,1,1,1,-29.5889284201633,35.4366949704309,0.228891977384962,991.480046662912,1,1,0,0.201304224553445,0.201304224553445,35.0401148127288,2305.59879203165,0.8634369,127.701685525204,-29.9133984088989,0,127.617867420175,39526.68,-29.6983511754733,0.194727891156463,0.4747054,12.605045729372,12.6023003876801,2306.82601242938,2300.88813619667,2305.59879203165,-1.15113929724021,0.330854036834694,NA
2021-06-03 18:00:00,3082.77891859155,497573350.112676,5.355657,3052.8961972866,2327.34734366197,212504156.84507,20.3018375633803,1719.36522676056,1,1906.34088338028,1,0.198634035287422,0,0.425564062647887,-18.6492068161251,0,94.9004341070423,94.6520321549296,1,1,1,1,-29.6252749521127,35.3842984422535,0.254653448497746,991.517245239437,1,1,0,0.201361315938741,0.201361315938741,35.0059593464789,2329.74610457886,0.8634369,125.528428957746,-16.7035657211268,0,125.604360938383,39526.68,-16.7697226314302,0.194554736245037,0.4747054,-17.1114840785915,-17.1131326628038,2317.29435556812,2333.48464612776,2329.74610457886,0.966405012760564,-3.09517200394366,NA
2021-06-03 19:00:00,3009.99032957746,508562980.760563,5.355657,3016.08474096045,2268.40583070423,220793500.901408,19.9925052169014,1719.46382422535,1,1906.37048309859,1,0.198634035287422,0,0.427035364535211,-28.7827123342638,0,95.1125048788732,94.7957297887324,1,1,1,1,-29.6002954056338,35.3942814619718,0.250458023446197,991.631170760563,1,1,0,0.201473505242278,0.20124716553288,34.9479710985916,2272.66569576271,0.8634369,121.648012,-31.894430228169,0,121.817584171849,39526.68,-31.7869498812889,0.194554736245037,0.4747054,8.20992250169014,8.2139292580554,2272.93171000565,2273.84221785815,2272.66569576271,-0.537581658788733,-0.551093155830986,NA
