,date,X,Temp,Chill,Hindex,Humid,Dewpt,Windspd,Hiwindspd,Winddir,Rain,Press,insidetemp,insidehumid
2960,2023-05-04 07:00:00,44.5,23.36666667,23.36666667,23.36666667,90,21.66666667,8.683333333,9.9,0,0,1018.616667,23.3,31.16666667
2961,2023-05-04 08:00:00,50.5,23.45,23.45,23.45,90,21.71666667,8.85,10.28333333,0,0,1019.483333,23.23333333,31.16666667
2962,2023-05-04 09:00:00,56.5,23.53333333,23.53333333,23.53333333,89.16666667,21.65,9.466666667,10.73333333,0,0,1020.066667,23.28333333,31.5
2963,2023-05-04 10:00:00,62.5,23.65,23.65,23.65,88.83333333,21.68333333,9.583333333,11.03333333,7.5,0,1020.683333,23.3,32
2964,2023-05-04 11:00:00,68.5,23.71666667,23.71666667,23.71666667,88.5,21.66666667,9.683333333,11.25,18.75,0,1021.016667,23.45,32
2965,2023-05-04 12:00:00,74.5,23.75,23.75,23.75,88.16666667,21.66666667,9.666666667,11.18333333,22.5,0,1020.7,23.71666667,32.66666667
2966,2023-05-04 13:00:00,80.5,23.73333333,23.73333333,23.73333333,88,21.63333333,9.6,11.1,18.75,0,1020.5,24,35
2967,2023-05-04 14:00:00,86.5,23.71666667,23.71666667,23.71666667,87.83333333,21.58333333,9.75,11.1,18.75,0,1019.866667,24.18333333,35
2968,2023-05-04 15:00:00,92.5,23.73333333,23.73333333,23.73333333,88,21.63333333,10.05,11.4,22.5,0,1019.266667,24.38333333,34.5
2969,2023-05-04 16:00:00,98.5,23.71666667,23.71666667,23.71666667,88,21.6,9.966666667,11.18333333,22.5,0,1018.9,24.58333333,34.16666667
2970,2023-05-04 17:00:00,104.5,23.76666667,23.76666667,23.76666667,88.33333333,21.73333333,9.15,10.65,22.5,0,1018.833333,24.7,34.16666667
2971,2023-05-04 18:00:00,110.5,23.68333333,23.68333333,23.68333333,88.16666667,21.6,9.983333333,11.38333333,22.5,0,1018.75,24.73333333,34.5
2972,2023-05-04 19:00:00,116.5,23.65,23.65,23.65,88.16666667,21.55,10.06666667,11.7,22.5,0,1018.933333,24.46666667,33.33333333
2973,2023-05-04 20:00:00,122.5,23.63333333,23.63333333,23.63333333,87.83333333,21.5,9.983333333,11.46666667,22.5,0,1019.366667,24.03333333,32.33333333
2974,2023-05-04 21:00:00,128.5,23.58333333,23.58333333,23.58333333,87.83333333,21.43333333,9.816666667,11.33333333,15,0,1019.883333,23.71666667,33.5
2975,2023-05-04 22:00:00,134.5,23.41666667,23.41666667,23.41666667,87.33333333,21.23333333,10.13333333,11.7,22.5,0,1020.433333,23.7,32.5
2976,2023-05-04 23:00:00,140.5,23.41666667,23.41666667,23.41666667,87.5,21.21666667,10.58333333,12.21666667,18.75,0,1020.883333,23.61666667,32
2977,2023-05-05 00:00:00,2.5,23.4,23.4,23.4,88,21.3,9.9,11.63333333,22.5,0,1020.9,23.53333333,32
2978,2023-05-05 01:00:00,8.5,23.35,23.35,23.35,87.16666667,21.08333333,10.71666667,12.21666667,22.5,0,1020.366667,23.4,32
2979,2023-05-05 02:00:00,14.5,23.28333333,23.28333333,23.28333333,87.33333333,21.05,10.78333333,12.23333333,22.5,0,1019.65,23.58333333,31.66666667
2980,2023-05-05 03:00:00,20.5,23.2,23.2,23.2,87.33333333,20.96666667,11.23333333,12.88333333,22.5,0,1018.9,23.7,31
2981,2023-05-05 04:00:00,26.5,23.06666667,23.06666667,23.06666667,87.16666667,20.81666667,11.18333333,12.75,7.5,0,1018.566667,23.7,31
2982,2023-05-05 05:00:00,32.5,23.08333333,23.08333333,23.08333333,86.83333333,20.75,10.78333333,12.43333333,18.75,0,1018.383333,23.71666667,32.33333333
2983,2023-05-05 06:00:00,38.5,23.06666667,23.06666667,23.06666667,86.66666667,20.71666667,10.43333333,12.21666667,15,0,1018.783333,23.71666667,31.5
2984,2023-05-05 07:00:00,44.5,23,23,23,86.66666667,20.66666667,11.55,13.2,11.25,0,1018.866667,23.7,31
2985,2023-05-05 08:00:00,50.5,23.01666667,23.01666667,23.01666667,86.33333333,20.6,12.16666667,14.08333333,3.75,0,1019.283333,23.7,31
2986,2023-05-05 09:00:00,56.5,23.11666667,23.11666667,23.11666667,86.16666667,20.65,12.96666667,14.91666667,18.75,0,1020.033333,23.7,31
2987,2023-05-05 10:00:00,62.5,23.15,23.15,23.15,85.66666667,20.58333333,12.81666667,15.06666667,11.25,0,1020.416667,23.78333333,34.83333333
2988,2023-05-05 11:00:00,68.5,23.16666667,23.16666667,23.16666667,85.33333333,20.53333333,12.6,14.46666667,22.5,0,1020.666667,23.88333333,38.66666667
2989,2023-05-05 12:00:00,74.5,23.2,23.2,23.2,85.16666667,20.58333333,12.58333333,14.38333333,22.5,0,1020.366667,23.86666667,37.83333333
2990,2023-05-05 13:00:00,80.5,23.25,23.25,23.25,84.83333333,20.53333333,12.45,14.1,22.5,0,1019.883333,23.71666667,37
2991,2023-05-05 14:00:00,86.5,23.28333333,23.28333333,23.28333333,84.33333333,20.48333333,12.75,14.7,22.5,0,1019.383333,22.68333333,38.5
2992,2023-05-05 15:00:00,92.5,23.31666667,23.31666667,23.31666667,83.66666667,20.4,12.43333333,14.46666667,22.5,0,1018.766667,22.28333333,38.83333333
2993,2023-05-05 16:00:00,98.5,23.45,23.45,23.45,83.66666667,20.53333333,11.98333333,13.56666667,22.5,0,1018.283333,22.28333333,38.16666667
2994,2023-05-05 17:00:00,104.5,23.45,23.45,23.45,84.16666667,20.63333333,12.23333333,13.8,22.5,0,1017.866667,22.25,37.5
2995,2023-05-05 18:00:00,110.5,23.48333333,23.48333333,23.48333333,82.83333333,20.36666667,11.63333333,13.2,22.5,0,1017.85,22.48333333,37.33333333
2996,2023-05-05 19:00:00,116.5,23.56666667,23.56666667,23.56666667,83.66666667,20.6,11.48333333,13.35,22.5,0,1018.133333,23.35,36.16666667
2997,2023-05-05 20:00:00,122.5,23.38333333,23.38333333,23.38333333,83.83333333,20.5,11.63333333,13.56666667,22.5,0,1018.65,23.78333333,33.66666667
2998,2023-05-05 21:00:00,128.5,23.31666667,23.31666667,23.31666667,83,20.26666667,11.23333333,13.43333333,26.25,0,1019.183333,23.9,32.5
2999,2023-05-05 22:00:00,134.5,23.18333333,23.18333333,23.18333333,82.33333333,20,11.16666667,13.03333333,22.5,0,1019.583333,23.9,32
3000,2023-05-05 23:00:00,140.5,23.21666667,23.21666667,23.21666667,82.16666667,19.98333333,10.63333333,12.38333333,22.5,0,1019.766667,23.86666667,32
3001,2023-05-06 00:00:00,2.5,23.08333333,23.08333333,23.08333333,81.66666667,19.75,10.35,12.36666667,33.75,0,1019.533333,23.8,31.83333333
3002,2023-05-06 01:00:00,8.5,23.05,23.05,23.05,82,19.8,10.8,12.76666667,22.5,0,1019.133333,23.75,31.5
3003,2023-05-06 02:00:00,14.5,22.86666667,22.86666667,22.86666667,81.66666667,19.55,10.41666667,12.45,26.25,0,1018.483333,23.68333333,31.66666667
3004,2023-05-06 03:00:00,20.5,22.81666667,22.81666667,22.81666667,81.33333333,19.41666667,10.41666667,12.45,30,0,1018.083333,23.66666667,32.83333333
3005,2023-05-06 04:00:00,26.5,22.81666667,22.81666667,22.81666667,81.16666667,19.38333333,10.2,11.78333333,30,0,1017.766667,23.6,32
3006,2023-05-06 05:00:00,32.5,22.81666667,22.81666667,22.81666667,80.16666667,19.16666667,10.03333333,11.78333333,22.5,0,1017.633333,23.58333333,31.33333333
3007,2023-05-06 06:00:00,38.5,22.95,22.95,22.95,79.5,19.21666667,10.66666667,12.43333333,22.5,0,1017.916667,23.43333333,31.33333333
3008,2023-05-06 07:00:00,44.5,22.93333333,22.93333333,22.93333333,79.66666667,19.25,11.23333333,12.83333333,22.5,0,1018.266667,23.4,31.5
3009,2023-05-06 08:00:00,50.5,22.91666667,22.91666667,22.91666667,80,19.28333333,11.55,13.43333333,15,0,1018.8,23.33333333,31.5
3010,2023-05-06 09:00:00,56.5,23.06666667,23.06666667,23.06666667,78.66666667,19.16666667,11.78333333,13.35,22.5,0,1019.45,23.3,31.66666667
3011,2023-05-06 10:00:00,62.5,23.13333333,23.13333333,23.13333333,78.83333333,19.25,11.25,12.91666667,22.5,0,1019.7,23.36666667,32
3012,2023-05-06 11:00:00,68.5,23.11666667,23.11666667,23.11666667,77.33333333,18.95,11.33333333,12.91666667,22.5,0,1019.816667,23.56666667,33.16666667
3013,2023-05-06 12:00:00,74.5,23.25,23.25,23.25,79,19.4,10.35,11.63333333,22.5,0,1019.433333,23.78333333,33
3014,2023-05-06 13:00:00,80.5,23.26666667,23.26666667,23.26666667,81.83333333,20.01666667,10.58333333,11.91666667,22.5,0,1018.933333,23.9,33
3015,2023-05-06 14:00:00,86.5,23.05,23.05,23.05,81.83333333,19.78333333,11.56666667,12.88333333,41.25,0,1018.216667,23.9,33
3016,2023-05-06 15:00:00,92.5,23.03333333,23.03333333,23.03333333,78.83333333,19.2,11.7,13.1,30,0,1017.45,23.9,33
3017,2023-05-06 16:00:00,98.5,23.23333333,23.23333333,23.23333333,78.5,19.28333333,11.03333333,12.36666667,22.5,0,1016.966667,23.96666667,33
3018,2023-05-06 17:00:00,104.5,23.1,23.1,23.1,80.16666667,19.51666667,11.25,12.81666667,22.5,0,1016.583333,24.05,33
3019,2023-05-06 18:00:00,110.5,23.06666667,23.06666667,23.06666667,78,19.03333333,11.01666667,12.38333333,30,0,1016.266667,23.96666667,33
3020,2023-05-06 19:00:00,116.5,23,23,23,78,18.93333333,11.33333333,12.98333333,41.25,0,1016.35,23.88333333,33.5
3021,2023-05-06 20:00:00,122.5,23.03333333,23.03333333,23.03333333,76.16666667,18.58333333,10.73333333,12.83333333,26.25,0,1016.8,23.76666667,33
3022,2023-05-06 21:00:00,128.5,23.01666667,23.01666667,23.01666667,75,18.31666667,10.86666667,13.2,26.25,0,1017.45,23.61666667,32
3023,2023-05-06 22:00:00,134.5,23.1,23.1,23.1,75.33333333,18.46666667,10.35,11.85,37.5,0,1017.666667,23.61666667,32
3024,2023-05-06 23:00:00,140.5,22.85,22.85,22.85,74.16666667,18,10.8,12.75,26.25,0,1018.016667,23.6,31.83333333
3025,2023-05-07 00:00:00,2.5,22.83333333,22.83333333,22.83333333,74.16666667,17.98333333,10.88333333,12.83333333,26.25,0,1018.05,23.6,31.66666667
3026,2023-05-07 01:00:00,8.5,22.71666667,22.71666667,22.71666667,74.5,17.95,10.41666667,12.53333333,33.75,0,1017.5,23.45,31.33333333
3027,2023-05-07 02:00:00,14.5,22.56666667,22.56666667,22.56666667,75.33333333,17.98333333,10.35,12.46666667,26.25,0,1016.95,23.38333333,31
3028,2023-05-07 03:00:00,20.5,22.63333333,22.63333333,22.63333333,75.33333333,18,10.13333333,12.08333333,22.5,0,1016.133333,23.33333333,32.16666667
3029,2023-05-07 04:00:00,26.5,22.33333333,22.33333333,22.33333333,75,17.71666667,11.31666667,12.95,33.75,0,1015.75,23.31666667,32.33333333
3030,2023-05-07 05:00:00,32.5,22.35,22.35,22.35,75,17.73333333,11.31666667,13.21666667,22.5,0,1015.633333,23.75,31
3031,2023-05-07 06:00:00,38.5,22.28333333,22.28333333,22.28333333,74.16666667,17.43333333,11.7,13.5,30,0,1015.65,23.88333333,31
3032,2023-05-07 07:00:00,44.5,22.33333333,22.33333333,22.33333333,75.83333333,17.86666667,11.25,13.05,26.25,0,1016.15,23.88333333,30.83333333
3033,2023-05-07 08:00:00,50.5,22.28333333,22.28333333,22.28333333,74.66666667,17.56666667,11.16666667,13.05,22.5,0,1016.75,23.85,31
3034,2023-05-07 09:00:00,56.5,22.46666667,22.46666667,22.46666667,73.66666667,17.51666667,11.15,12.83333333,30,0,1017.183333,23.7,31
3035,2023-05-07 10:00:00,62.5,22.65,22.65,22.65,73.16666667,17.56666667,11.03333333,12.46666667,37.5,0,1017.95,23.56666667,31.33333333
3036,2023-05-07 11:00:00,68.5,22.66666667,22.66666667,22.66666667,74.5,17.88333333,10.18333333,11.7,33.75,0,1018.066667,23.6,32.33333333
3037,2023-05-07 12:00:00,74.5,22.78333333,22.78333333,22.78333333,75.33333333,18.16666667,10.05,11.76666667,45,0,1017.65,23.75,33.16666667
3038,2023-05-07 13:00:00,80.5,22.9,22.9,22.9,76.16666667,18.48333333,10.41666667,12.08333333,45,0,1017.2,23.8,33
3039,2023-05-07 14:00:00,86.5,22.95,22.95,22.95,75.33333333,18.35,10.41666667,11.86666667,45,0,1016.616667,23.9,33
3040,2023-05-07 15:00:00,92.5,23.08333333,23.08333333,23.08333333,75.5,18.48333333,10.05,11.4,45,0,1016.2,23.96666667,33.16666667
3041,2023-05-07 16:00:00,98.5,23.2,23.2,23.2,76.83333333,18.86666667,9.583333333,10.81666667,45,0,1015.883333,24.11666667,33.33333333
3042,2023-05-07 17:00:00,104.5,23.18333333,23.18333333,23.18333333,78.5,19.26666667,9.583333333,10.66666667,41.25,0,1015.75,24.2,33.16666667
3043,2023-05-07 18:00:00,110.5,23.21666667,23.21666667,23.21666667,79.16666667,19.43333333,9.6,10.86666667,33.75,0,1015.783333,23.98333333,33.33333333
3044,2023-05-07 19:00:00,116.5,23.13333333,23.13333333,23.13333333,80.5,19.58333333,10.03333333,11.33333333,26.25,0,1015.85,23.7,34.16666667
3045,2023-05-07 20:00:00,122.5,23.03333333,23.03333333,23.03333333,81.33333333,19.66666667,9.8,11.1,26.25,0,1016.3,23.66666667,34.33333333
3046,2023-05-07 21:00:00,128.5,22.95,22.95,22.95,81.16666667,19.58333333,9.6,10.95,30,0,1016.933333,23.6,33
3047,2023-05-07 22:00:00,134.5,22.93333333,22.93333333,22.93333333,81.16666667,19.55,9.283333333,10.55,30,0,1017.516667,23.68333333,32.16666667
3048,2023-05-07 23:00:00,140.5,22.85,22.85,22.85,80.83333333,19.38333333,9.516666667,10.86666667,37.5,0,1017.85,23.7,32
3049,2023-05-08 00:00:00,2.5,22.85,22.85,22.85,81.66666667,19.56666667,9.616666667,11.15,26.25,0,1018.016667,23.7,32
3050,2023-05-08 01:00:00,8.5,22.78333333,22.78333333,22.78333333,81.66666667,19.43333333,9.75,11.63333333,30,0,1017.666667,23.7,32
3051,2023-05-08 02:00:00,14.5,22.68333333,22.68333333,22.68333333,81.33333333,19.31666667,9.966666667,11.41666667,22.5,0,1017.166667,23.61666667,32
3052,2023-05-08 03:00:00,20.5,22.61666667,22.61666667,22.61666667,80.66666667,19.1,10.2,11.63333333,22.5,0,1016.7,23.58333333,32.33333333
3053,2023-05-08 04:00:00,26.5,22.48333333,22.48333333,22.48333333,80.83333333,19.03333333,9.966666667,11.31666667,22.5,0,1016.533333,23.56666667,33.33333333
3054,2023-05-08 05:00:00,32.5,22.48333333,22.48333333,22.48333333,80.66666667,19,10.13333333,11.71666667,33.75,0,1016.716667,23.45,32.33333333
3055,2023-05-08 06:00:00,38.5,22.46666667,22.46666667,22.46666667,80.66666667,19,10.05,11.61666667,30,0,1016.9,23.4,32
3056,2023-05-08 07:00:00,44.5,22.4,22.4,22.4,79.83333333,18.76666667,10.36666667,11.83333333,26.25,0,1017.183333,23.38333333,32
3057,2023-05-08 08:00:00,50.5,22.45,22.45,22.45,79.5,18.75,10.5,11.78333333,33.75,0,1017.683333,23.71666667,31.33333333
3058,2023-05-08 09:00:00,56.5,22.68333333,22.68333333,22.68333333,79.83333333,19,10.05,11.76666667,26.25,0,1018.366667,23.58333333,31.83333333
3059,2023-05-08 10:00:00,62.5,22.6,22.6,22.6,78.5,18.66666667,9.966666667,11.23333333,37.5,0,1018.733333,23.56666667,32.16666667
3060,2023-05-08 11:00:00,68.5,22.78333333,22.78333333,22.78333333,80,19.13333333,9.666666667,11.31666667,30,0,1018.85,23.63333333,32.83333333
3061,2023-05-08 12:00:00,74.5,22.78333333,22.78333333,22.78333333,79.66666667,19.03333333,9.833333333,10.86666667,41.25,0,1018.883333,23.83333333,34.33333333
3062,2023-05-08 13:00:00,80.5,22.78333333,22.78333333,22.78333333,79.33333333,19.01666667,9.3,10.35,41.25,0,1018.433333,23.9,34
3063,2023-05-08 14:00:00,86.5,22.95,22.95,22.95,80,19.26666667,8.85,9.983333333,33.75,0,1017.866667,24.05,35
3064,2023-05-08 15:00:00,92.5,22.91666667,22.91666667,22.91666667,79.33333333,19.13333333,8.8,9.9,37.5,0,1017.433333,24.11666667,35
3065,2023-05-08 16:00:00,98.5,23.05,23.05,23.05,79.5,19.3,9.216666667,10.5,37.5,0,1017.016667,24.15,35
3066,2023-05-08 17:00:00,104.5,23.03333333,23.03333333,23.03333333,79.66666667,19.35,9.233333333,10.35,26.25,0,1016.65,24.2,35
3067,2023-05-08 18:00:00,110.5,23.08333333,23.08333333,23.08333333,80.33333333,19.51666667,8.916666667,9.9,22.5,0,1016.366667,24.16666667,34.66666667
3068,2023-05-08 19:00:00,116.5,22.95,22.95,22.95,81.66666667,19.65,8.916666667,10.21666667,22.5,0,1016.566667,23.9,34
3069,2023-05-08 20:00:00,122.5,22.88333333,22.88333333,22.88333333,81.83333333,19.56666667,8.633333333,9.733333333,37.5,0,1017,23.73333333,35.16666667
3070,2023-05-08 21:00:00,128.5,22.83333333,22.83333333,22.83333333,81.83333333,19.51666667,8.833333333,9.983333333,45,0,1017.6,23.63333333,33.66666667
3071,2023-05-08 22:00:00,134.5,22.93333333,22.93333333,22.93333333,80.33333333,19.33333333,8.25,9.516666667,41.25,0,1018.25,23.58333333,33
3072,2023-05-08 23:00:00,140.5,22.93333333,22.93333333,22.93333333,78.83333333,19.05,8.183333333,9.516666667,45,0,1018.783333,23.71666667,33
3073,2023-05-09 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3074,2023-05-09 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2023-05-09 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3076,2023-05-09 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3077,2023-05-09 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3078,2023-05-09 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3079,2023-05-09 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3080,2023-05-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3081,2023-05-09 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3082,2023-05-09 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3083,2023-05-09 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3084,2023-05-09 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3085,2023-05-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3086,2023-05-09 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3087,2023-05-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3088,2023-05-09 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3089,2023-05-09 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3090,2023-05-09 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3091,2023-05-09 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3092,2023-05-09 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3093,2023-05-09 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3094,2023-05-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3095,2023-05-09 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3096,2023-05-09 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3097,2023-05-10 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3098,2023-05-10 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3099,2023-05-10 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3100,2023-05-10 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3101,2023-05-10 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3102,2023-05-10 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3103,2023-05-10 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3104,2023-05-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3105,2023-05-10 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3106,2023-05-10 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3107,2023-05-10 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3108,2023-05-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3109,2023-05-10 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3110,2023-05-10 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3111,2023-05-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3112,2023-05-10 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3113,2023-05-10 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3114,2023-05-10 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3115,2023-05-10 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3116,2023-05-10 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3117,2023-05-10 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3118,2023-05-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3119,2023-05-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3120,2023-05-10 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3121,2023-05-11 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3122,2023-05-11 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3123,2023-05-11 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3124,2023-05-11 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3125,2023-05-11 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3126,2023-05-11 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3127,2023-05-11 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3128,2023-05-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3129,2023-05-11 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3130,2023-05-11 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3131,2023-05-11 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3132,2023-05-11 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3133,2023-05-11 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3134,2023-05-11 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3135,2023-05-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3136,2023-05-11 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3137,2023-05-11 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3138,2023-05-11 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3139,2023-05-11 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3140,2023-05-11 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3141,2023-05-11 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3142,2023-05-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3143,2023-05-11 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3144,2023-05-11 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3145,2023-05-12 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3146,2023-05-12 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3147,2023-05-12 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3148,2023-05-12 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3149,2023-05-12 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3150,2023-05-12 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3151,2023-05-12 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3152,2023-05-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3153,2023-05-12 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3154,2023-05-12 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3155,2023-05-12 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3156,2023-05-12 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3157,2023-05-12 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3158,2023-05-12 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3159,2023-05-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3160,2023-05-12 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3161,2023-05-12 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3162,2023-05-12 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3163,2023-05-12 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3164,2023-05-12 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3165,2023-05-12 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3166,2023-05-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
