"date","no","no2"
2023-02-13 21:00:00,-0.0115989815439358,5.98578893925994
2023-02-13 22:00:00,-0.776648377760201,7.33405213602759
2023-02-13 23:00:00,0.207170187322403,9.67451307456933
2023-02-14 00:00:00,0.278074471524594,4.89296662769908
2023-02-14 01:00:00,-0.272717426488572,9.70555870836747
2023-02-14 02:00:00,0.274797059134479,6.34890429108318
2023-02-14 03:00:00,0.248382101532082,10.8598219763909
2023-02-14 04:00:00,0.490215900107595,9.82225427723662
2023-02-14 05:00:00,0.854072338341811,8.43800898377287
2023-02-14 06:00:00,0.888187836421954,11.4987930616024
2023-02-14 07:00:00,0.734502334754936,8.69457312671041
2023-02-14 08:00:00,1.24431087570571,7.5327747012365
2023-02-14 09:00:00,1.51727177285685,5.71513992984167
2023-02-14 10:00:00,0.965925209358728,10.0232788355289
2023-02-14 11:00:00,NA,NA
2023-02-14 12:00:00,0.143332485878159,5.2184386995215
2023-02-14 13:00:00,-0.461502124388659,10.1620022351487
2023-02-14 14:00:00,0.250991920336082,11.6612941520056
2023-02-14 15:00:00,0.366617373303034,10.3935327932698
2023-02-14 16:00:00,1.14646244991404,9.43632811970603
2023-02-14 17:00:00,1.31943482793234,9.39210853456172
2023-02-14 18:00:00,-0.364125251189396,7.27024517893281
2023-02-14 19:00:00,-0.250372074530472,6.69725341352914
2023-02-14 20:00:00,0.380388610022663,6.52623809142089
2023-02-14 21:00:00,-0.422277688001467,9.00359442761768
2023-02-14 22:00:00,-0.495039140435945,8.49412037457309
2023-02-14 23:00:00,0.605122651230564,9.30244675418205
2023-02-15 00:00:00,0.082211061085947,9.57243454676656
2023-02-15 01:00:00,-0.503808922092611,12.2510848043856
2023-02-15 02:00:00,0.178154059239592,10.3253185820319
2023-02-15 03:00:00,0.334142125407066,8.36349319374222
2023-02-15 04:00:00,0.0163332417344176,43.6751133310885
2023-02-15 05:00:00,0.186256590165129,12.1352189408648
2023-02-15 06:00:00,1.09005510591089,13.353551239602
2023-02-15 07:00:00,1.48224669068548,10.4054589113894
2023-02-15 08:00:00,0.637157500274987,6.88750805759702
2023-02-15 09:00:00,-0.703580678090755,7.93391752632369
2023-02-15 10:00:00,0.51704582413377,7.26917585159023
2023-02-15 11:00:00,0.969494447150276,8.33611459712753
2023-02-15 12:00:00,1.61432797036707,11.9624714710183
2023-02-15 13:00:00,1.36635677030361,13.7711273136757
2023-02-15 14:00:00,1.09762309221598,11.1678005516821
2023-02-15 15:00:00,0.289916569587797,11.2599111797534
2023-02-15 16:00:00,1.89615877871261,13.5649228846028
2023-02-15 17:00:00,0.746279427399537,14.7294838417449
2023-02-15 18:00:00,0.88335939591975,14.6415276067441
2023-02-15 19:00:00,-1.62736438196743,15.5687536816847
2023-02-15 20:00:00,-0.58598041636977,15.1820379378244
2023-02-15 21:00:00,0.927550156267107,17.72410577862
2023-02-15 22:00:00,0.248713621773837,17.1811856557044
2023-02-15 23:00:00,0.124586996868026,32.1839210177305
2023-02-16 00:00:00,-0.082087764180506,21.8820957895305
2023-02-16 01:00:00,-0.0535166346363495,24.507005740387
2023-02-16 02:00:00,-0.177492666956879,25.4022661607314
2023-02-16 03:00:00,0.611250493386077,20.8884425347722
2023-02-16 04:00:00,-0.390859256642396,45.9339287840071
2023-02-16 05:00:00,-0.644385572911976,49.005479501326
2023-02-16 06:00:00,-0.342731981812417,31.3009629667309
2023-02-16 07:00:00,0.0911402900242135,34.4759340374958
2023-02-16 08:00:00,0.258473716742868,29.3061813706336
2023-02-16 09:00:00,2.49972271239692,24.1554186845981
2023-02-16 10:00:00,2.65073903419913,23.6077614063436
2023-02-16 11:00:00,3.9195548624233,23.7185322742923
2023-02-16 12:00:00,5.49976202575991,25.1099722929513
2023-02-16 13:00:00,3.49414989826491,28.5721764500478
2023-02-16 14:00:00,5.27971697224685,25.3170522056533
2023-02-16 15:00:00,3.89134425530367,25.4538384653923
2023-02-16 16:00:00,3.49681349117057,21.765490972998
2023-02-16 17:00:00,2.26033873800959,26.0193619309389
2023-02-16 18:00:00,1.13753785563184,13.3228601029238
2023-02-16 19:00:00,0.732058377929888,15.0185282425017
2023-02-16 20:00:00,1.3066936919168,9.8496189098186
2023-02-16 21:00:00,0.579845969079156,9.45472366386038
2023-02-16 22:00:00,0.511346414650092,12.7198532984807
2023-02-16 23:00:00,0.785455947100259,13.9071784928387
2023-02-17 00:00:00,NA,NA
2023-02-17 01:00:00,-1.29333112886046,14.7337562819976
2023-02-17 02:00:00,-0.0784944658421477,14.1983704161945
2023-02-17 03:00:00,-0.243104000107798,14.3278199641473
2023-02-17 04:00:00,-0.574910080192352,19.1010327084211
2023-02-17 05:00:00,0.280054888177229,16.4992680836036
2023-02-17 06:00:00,-0.252612517744894,21.3210278480052
2023-02-17 07:00:00,-0.771356809802175,20.8184555109572
2023-02-17 08:00:00,0.241311852618149,16.973431447664
2023-02-17 09:00:00,1.00622610717318,19.0184379818416
2023-02-17 10:00:00,1.27351548322916,13.3122311070992
2023-02-17 11:00:00,1.51665863742138,21.5467883812702
2023-02-17 12:00:00,1.34930951313682,20.7138824954807
2023-02-17 13:00:00,1.49716845819878,18.9215043146892
2023-02-17 14:00:00,1.65890429088206,20.6930159164191
2023-02-17 15:00:00,1.37934581946286,15.6915094642036
2023-02-17 16:00:00,0.372991771486159,13.7319778693195
2023-02-17 17:00:00,0.0345175400070183,10.9583622804889
2023-02-17 18:00:00,-0.179971497760481,13.2352591260198
2023-02-17 19:00:00,0.110970791915492,11.2278971925114
2023-02-17 20:00:00,-0.299384305869166,11.7507364682498
2023-02-17 21:00:00,-0.0413551165715688,11.4806435818717
2023-02-17 22:00:00,0.828194512463293,10.3380938926457
2023-02-17 23:00:00,-0.397970614305025,10.753039266275
2023-02-18 00:00:00,-0.3956503503535,12.8907575326671
2023-02-18 01:00:00,1.34335514372177,13.3480528881582
2023-02-18 02:00:00,-0.552484244129364,17.189051838247
2023-02-18 03:00:00,0.590246976834686,20.5809353705505
2023-02-18 04:00:00,-0.345271651990386,15.9374447896162
2023-02-18 05:00:00,-0.983887806400417,16.8816654809545
2023-02-18 06:00:00,-1.15642614338295,18.7270525069686
2023-02-18 07:00:00,-0.00440487984600472,20.7489085683356
2023-02-18 08:00:00,0.763133315367967,20.5492153504598
2023-02-18 09:00:00,1.98144554695615,19.3855777546064
2023-02-18 10:00:00,-0.198753747252272,13.4706854750533
2023-02-18 11:00:00,1.58839169403188,14.7312981223575
2023-02-18 12:00:00,0.892695740460357,18.1257733030513
2023-02-18 13:00:00,1.34640080693021,13.0221613492198
2023-02-18 14:00:00,1.29687298114119,14.9632403995631
2023-02-18 15:00:00,1.17273417330384,14.6564211204565
2023-02-18 16:00:00,0.631072158151622,11.1060317260054
2023-02-18 17:00:00,-0.424974732591538,12.4891356612151
2023-02-18 18:00:00,-1.00086815463599,12.762439816377
2023-02-18 19:00:00,0.902811491166829,6.68042201191442
2023-02-18 20:00:00,-0.338134557794929,11.9612284983283
2023-02-18 21:00:00,0.0605053700314751,13.6245547579321
